age,StateName,"(1.0, 1.0)","(1.0, 2.0)","(1.0, 3.0)","(1.0, 4.0)","(1.0, 5.0)","(1.0, 6.0)","(1.0, 7.0)","(1.0, 8.0)","(2.0, 1.0)","(2.0, 2.0)","(2.0, 3.0)","(2.0, 4.0)","(2.0, 5.0)","(2.0, 6.0)","(2.0, 7.0)","(2.0, 8.0)","('TotalPOP', '')","('key', '')"
66,Nebraska,9383,10132,328,378,62,74,118,159,425,396,13,7,17,21,6,6,21525,3394
84,Missouri,7984,11326,528,1050,43,53,105,117,133,161,3,8,0,3,4,2,21520,4310
76,Arkansas,8621,10358,793,1056,82,81,66,105,145,168,2,12,9,10,0,1,21509,3880
50,Idaho,9152,9116,101,54,132,158,200,272,1136,992,13,15,73,55,22,16,21507,2563
71,Utah,9278,10030,88,59,77,78,276,339,545,653,10,10,22,30,5,6,21506,3666
82,South Carolina,7407,9439,1533,2453,30,42,111,139,116,157,20,13,6,2,0,1,21469,4223
84,Washington,7970,10450,196,244,62,132,667,1010,280,399,9,13,6,4,10,17,21469,4332
60,Maine,9932,10733,113,80,72,96,77,144,74,123,9,1,8,4,2,0,21468,3080
25,West Virginia,10052,9329,730,514,22,21,159,111,248,194,26,17,4,5,12,12,21456,1324
27,West Virginia,10131,9392,673,478,23,24,144,80,217,220,23,16,8,5,0,2,21436,1426
76,Nevada,7613,7870,618,794,79,83,846,1263,886,1186,36,40,27,40,18,20,21419,3905
61,Maine,9940,10760,94,57,77,86,60,147,74,80,6,5,0,9,2,0,21397,3131
19,West Virginia,9947,9059,858,635,30,22,130,134,270,228,27,27,5,3,13,3,21391,1018
39,West Virginia,9804,9890,539,372,25,18,111,135,260,176,15,16,8,3,9,3,21384,2038
74,Iowa,9615,10835,137,163,21,19,106,122,159,175,1,4,3,4,3,2,21369,3790
44,Nebraska,8521,8295,589,498,96,85,363,380,1158,1113,44,32,88,60,22,12,21356,2272
63,Maine,10053,10678,83,49,75,66,71,113,66,89,0,0,1,4,0,1,21349,3233
62,New Hampshire,10159,10308,89,78,38,31,132,189,122,143,10,9,2,6,2,2,21320,3192
56,Idaho,9044,9425,76,45,145,143,153,247,910,938,19,11,63,64,14,16,21313,2869
51,Nebraska,8723,8702,549,440,75,117,303,282,1016,912,37,23,53,59,7,14,21312,2629
58,Maine,10038,10524,109,75,82,77,75,109,97,105,4,5,4,3,3,2,21312,2978
31,West Virginia,9896,9454,644,449,25,13,148,159,250,193,23,21,11,7,3,3,21299,1630
80,Kentucky,8449,11304,436,659,28,20,64,112,74,98,2,7,1,0,2,0,21256,4098
26,West Virginia,9993,9321,670,482,31,19,134,106,236,195,26,18,6,1,10,4,21252,1375
72,West Virginia,9775,10619,260,258,22,28,62,87,53,75,2,1,1,0,0,3,21246,3721
77,Arkansas,8418,10413,746,1013,75,81,69,92,144,161,6,6,8,8,0,3,21243,3931
44,Idaho,8919,8676,109,50,124,126,196,255,1324,1195,9,17,69,67,27,36,21199,2257
84,Indiana,7639,11732,479,732,18,24,83,102,148,198,0,9,5,5,2,3,21179,4299
54,Nebraska,8780,8777,499,494,96,101,255,249,936,787,25,27,63,42,21,15,21167,2782
66,Idaho,9381,10092,44,31,107,130,105,160,543,493,4,2,25,30,8,7,21162,3379
38,West Virginia,9633,9860,510,356,25,21,156,121,227,160,9,11,6,9,1,2,21107,1987
82,Alabama,7105,9927,1301,2222,48,53,70,94,90,150,12,19,2,1,1,0,21095,4183
77,Nevada,7685,7907,566,778,60,97,800,1143,882,1023,13,26,27,33,18,17,21075,3956
17,West Virginia,9880,9437,558,492,14,14,83,104,210,208,25,10,7,15,3,3,21063,916
37,West Virginia,9626,9745,552,349,19,25,133,144,212,166,18,13,15,7,5,2,21031,1936
63,New Hampshire,9818,10349,96,70,38,25,145,187,120,135,18,11,4,1,4,3,21024,3243
55,New Hampshire,9698,9935,154,141,28,30,226,271,225,221,33,15,13,7,4,10,21011,2835
57,Maine,9791,10457,110,93,70,78,72,119,99,87,5,5,4,7,0,5,21002,2927
73,Utah,9180,9941,55,39,76,81,205,271,476,600,8,5,21,21,8,5,20992,3768
18,West Virginia,9879,9071,679,556,13,13,102,110,254,220,31,21,8,5,5,3,20970,967
16,West Virginia,9834,9323,524,492,21,12,86,86,257,242,31,22,8,4,5,6,20953,865
46,West Virginia,9806,9836,404,323,38,18,77,122,146,128,13,7,2,0,3,2,20925,2395
80,Louisiana,6693,8472,1791,2982,66,67,121,132,214,334,12,18,8,5,0,5,20920,4099
72,Utah,9087,9748,58,56,65,66,262,303,520,625,4,10,22,27,8,10,20871,3717
46,Nebraska,8288,8110,559,546,79,102,337,361,1179,1077,27,38,67,70,13,15,20868,2374
85,South Dakota,7003,13154,30,48,130,277,23,36,54,74,4,5,4,12,0,2,20856,4377
12,West Virginia,9796,9190,528,513,19,26,91,100,243,273,19,18,6,12,4,8,20846,661
13,West Virginia,9758,9197,559,520,12,16,84,107,268,248,28,16,7,6,1,8,20835,712
80,Oregon,8830,10241,85,118,99,101,288,385,286,309,3,5,5,16,7,3,20781,4118
67,Idaho,9321,9856,50,38,134,126,112,166,458,454,2,6,17,27,3,2,20772,3430
15,West Virginia,9796,9192,535,496,17,10,74,92,248,198,25,15,8,7,4,4,20721,814
48,Idaho,8810,8534,106,59,150,120,217,240,1156,1134,15,18,65,73,16,8,20721,2461
75,Iowa,9232,10660,107,150,13,26,89,108,144,152,4,3,4,2,0,1,20695,3841
77,Iowa,9071,10905,109,111,17,19,88,119,89,150,4,5,3,4,1,0,20695,3943
14,West Virginia,9728,9149,516,474,12,15,100,79,287,237,23,31,8,8,1,7,20675,763
44,West Virginia,9588,9578,431,315,23,22,108,156,208,170,15,9,14,5,8,3,20653,2293
29,Hawaii,2840,2481,584,331,34,34,6030,5690,739,576,67,46,43,19,558,567,20639,1491
51,Idaho,8714,8840,97,59,133,136,171,207,1136,955,15,12,67,56,19,19,20636,2614
85,Delaware,6335,10439,916,1789,35,65,177,293,221,276,21,13,8,4,4,8,20604,4343
30,Hawaii,2842,2506,545,368,37,25,5900,5796,753,635,51,51,34,27,523,502,20595,1542
64,Maine,9434,10529,102,45,71,68,60,88,77,68,7,2,1,2,0,2,20556,3284
53,Nebraska,8469,8511,482,470,86,115,246,277,922,791,23,14,58,47,19,14,20544,2731
47,Nebraska,8206,7997,525,538,83,79,360,334,1088,1069,35,38,78,63,19,15,20527,2425
56,Maine,9669,10076,143,93,78,74,82,114,82,86,6,5,5,3,0,2,20518,2876
55,Idaho,8717,8948,86,51,136,149,134,229,962,911,6,13,54,58,12,18,20484,2818
52,Nebraska,8459,8340,514,438,73,99,266,294,968,874,31,18,51,34,7,16,20482,2680
67,Nebraska,9075,9661,274,296,39,64,118,152,363,383,10,11,10,16,4,5,20481,3445
74,Mississippi,6720,7795,2322,3114,36,43,59,74,110,107,21,22,4,7,1,2,20437,3799
46,Idaho,8575,8291,122,62,140,127,206,232,1241,1187,17,24,95,68,18,17,20422,2359
84,Wisconsin,8138,11004,198,368,41,72,99,112,104,185,0,2,6,1,3,0,20333,4334
76,Iowa,9023,10585,104,115,15,15,72,106,128,153,3,3,2,0,2,3,20329,3892
32,West Virginia,9323,9005,675,421,31,21,113,152,248,228,28,9,10,11,2,3,20280,1681
65,Maine,9472,10197,97,48,62,77,75,90,66,61,5,1,1,0,0,0,20252,3335
7,West Virginia,9421,9048,550,485,12,12,102,97,234,227,24,20,8,6,0,4,20250,406
83,Minnesota,8076,11062,144,213,33,64,164,216,92,111,4,8,4,7,6,3,20207,4257
33,West Virginia,9230,9060,615,384,28,12,122,182,297,187,17,28,5,3,5,6,20181,1732
81,Colorado,7377,9417,225,330,48,50,208,308,942,1153,8,20,43,36,5,8,20178,4137
11,West Virginia,9353,8905,528,531,21,16,95,76,280,263,38,18,3,3,4,3,20137,610
34,West Virginia,9238,9027,632,373,24,22,150,152,279,158,26,26,13,6,4,1,20131,1783
35,West Virginia,9228,8991,580,395,27,15,133,183,266,199,18,15,5,3,5,1,20064,1834
8,West Virginia,9439,8812,508,524,19,13,99,86,247,216,29,27,6,15,10,5,20055,457
66,Maine,9325,10197,55,36,64,50,61,100,65,75,5,2,4,3,0,2,20044,3386
68,Nebraska,8781,9575,289,267,42,63,120,151,351,308,4,12,15,12,7,1,19998,3496
6,West Virginia,9278,8821,572,492,22,15,102,96,243,256,26,23,10,13,7,13,19989,355
28,Hawaii,2801,2359,612,334,25,41,5648,5406,743,681,62,54,27,18,593,571,19975,1440
10,West Virginia,9190,8956,509,523,8,13,101,99,267,229,33,23,5,5,4,4,19969,559
9,West Virginia,9359,8837,541,481,11,10,86,84,247,223,22,39,13,8,3,3,19967,508
47,Idaho,8392,8109,104,58,125,130,207,250,1203,1168,25,12,74,62,15,17,19951,2410
75,Mississippi,6407,7861,2195,3065,35,35,55,76,97,73,12,17,2,3,2,2,19937,3850
68,Idaho,8923,9492,45,35,105,121,110,151,457,413,8,9,34,22,7,4,19936,3481
83,Maryland,5561,7795,1639,3015,19,29,534,670,235,316,20,36,10,10,5,15,19909,4254
79,Oklahoma,7383,9600,393,550,520,692,100,131,211,254,2,6,14,6,0,3,19865,4066
54,Idaho,8482,8494,85,49,125,123,148,217,994,914,10,13,50,58,12,13,19787,2767
53,Idaho,8497,8435,88,41,124,138,164,202,962,901,7,11,53,64,16,18,19721,2716
64,New Hampshire,9290,9580,100,66,26,29,139,193,105,146,15,9,3,4,2,4,19711,3294
5,West Virginia,8982,8760,522,538,15,14,96,93,278,237,32,41,20,8,18,1,19655,304
36,West Virginia,9033,8907,573,370,21,13,119,149,227,170,14,13,12,8,7,4,19640,1885
52,Idaho,8399,8270,104,43,134,130,166,219,1049,943,13,21,54,53,18,10,19626,2665
54,New Hampshire,9001,9271,133,140,27,31,187,255,241,254,25,21,7,10,3,3,19609,2784
27,Hawaii,2827,2343,653,352,27,39,5381,5186,804,677,50,56,40,19,580,539,19573,1389
81,Kentucky,7710,10477,350,634,24,19,50,110,91,80,2,5,1,0,3,1,19557,4149
31,Hawaii,2717,2496,464,304,42,28,5557,5524,691,571,67,37,39,20,483,504,19544,1593
55,Maine,9042,9741,112,86,69,68,76,127,82,87,6,7,7,5,3,5,19523,2825
33,Hawaii,2719,2423,416,295,34,27,5611,5577,694,568,44,54,29,16,478,483,19468,1695
65,New Hampshire,9117,9534,91,67,31,27,135,173,106,144,12,10,4,3,1,6,19461,3345
26,Hawaii,2878,2324,620,342,29,36,5308,5081,929,607,75,39,32,30,588,538,19456,1338
67,Maine,9053,9843,63,42,53,60,60,80,49,66,2,2,1,1,1,1,19377,3437
37,Hawaii,2824,2485,402,256,18,27,5304,5663,654,589,46,41,25,21,454,480,19289,1899
35,Hawaii,2781,2472,420,246,27,29,5463,5574,617,582,63,37,29,21,453,460,19274,1797
40,Hawaii,2715,2245,345,208,20,31,5541,5909,602,479,57,39,28,23,474,473,19189,2052
32,Hawaii,2693,2369,429,303,25,31,5528,5434,622,641,55,55,21,21,459,487,19173,1644
34,Hawaii,2817,2390,407,236,25,18,5400,5554,683,570,63,50,35,18,469,432,19167,1746
77,Mississippi,6362,7882,1811,2726,23,30,40,79,66,80,23,11,3,0,3,1,19140,3952
50,New Hampshire,8698,8788,190,138,28,25,320,306,256,289,56,20,6,7,2,10,19139,2580
69,Nebraska,8347,9217,256,273,51,68,97,167,315,302,5,13,11,10,2,1,19135,3547
76,Mississippi,6326,7702,1950,2689,44,39,55,85,83,84,21,23,2,2,1,1,19107,3901
53,New Hampshire,8805,8935,170,147,28,24,196,235,229,245,26,25,5,4,8,10,19092,2733
38,Hawaii,2723,2325,342,232,31,22,5378,5690,665,527,55,43,26,32,455,513,19059,1950
36,Hawaii,2660,2308,426,258,46,33,5365,5584,699,535,54,43,43,17,467,477,19015,1848
4,West Virginia,8780,8313,514,494,11,17,83,91,252,250,41,19,11,11,18,9,18914,253
81,Louisiana,5865,7910,1623,2623,59,62,87,130,212,275,16,23,6,3,0,1,18895,4150
69,Idaho,8396,9079,47,27,102,102,104,146,430,383,0,2,33,30,7,3,18891,3532
49,New Hampshire,8482,8707,202,140,28,23,328,322,248,271,62,14,6,3,4,11,18851,2529
39,Hawaii,2661,2291,365,175,28,22,5386,5750,541,486,50,35,44,19,440,489,18782,2001
80,Oklahoma,7021,9032,339,519,494,631,98,141,206,254,2,7,10,15,4,2,18775,4117
84,Minnesota,7487,10287,123,187,44,56,148,231,80,109,0,6,3,4,5,3,18773,4308
25,Hawaii,2903,2158,590,368,45,23,4976,4913,890,644,62,41,22,21,569,544,18769,1287
79,Connecticut,6868,8788,521,817,24,23,240,266,426,635,35,82,12,15,3,10,18765,4036
51,New Hampshire,8466,8670,181,127,40,26,307,312,247,298,38,15,7,7,4,4,18749,2631
3,West Virginia,8500,8278,554,472,10,10,114,99,274,241,19,27,8,10,11,14,18641,202
85,North Dakota,6360,11834,15,28,77,137,17,43,38,79,1,0,1,2,1,0,18633,4370
60,Hawaii,2627,2343,155,109,27,26,5822,6375,274,269,16,7,13,13,235,311,18622,3072
74,Kansas,7850,8800,333,380,54,63,144,207,327,377,4,8,18,17,1,5,18588,3791
54,Maine,8668,9113,133,78,67,83,77,135,85,103,5,4,9,7,2,0,18569,2774
83,South Carolina,6263,8336,1197,2218,26,39,81,132,107,143,8,9,0,0,2,0,18561,4274
20,New Hampshire,8173,8016,286,255,39,40,355,395,423,435,71,37,11,5,9,8,18558,1050
68,Maine,8566,9533,67,37,49,48,54,82,56,47,3,0,0,4,1,1,18548,3488
66,New Hampshire,8608,9223,81,48,33,26,112,174,108,114,3,5,3,5,2,1,18546,3396
52,New Hampshire,8376,8746,168,114,31,27,241,276,224,244,22,18,11,9,6,4,18517,2682
81,Oregon,7775,9182,92,112,61,79,246,348,245,284,8,1,19,15,2,5,18474,4169
78,Arkansas,7296,9062,650,883,54,66,50,74,126,130,6,6,3,6,1,4,18417,3982
75,Kansas,7726,8803,337,379,44,73,144,182,288,380,6,1,9,13,2,7,18394,3842
82,Colorado,6781,8494,203,288,24,43,180,302,831,1139,7,15,27,31,10,15,18390,4188
21,New Hampshire,8010,8004,275,256,32,48,409,400,421,401,39,57,14,8,7,7,18388,1101
2,West Virginia,8479,7989,520,508,7,12,129,75,257,225,35,28,16,3,7,11,18301,151
70,Nebraska,7994,8785,239,273,51,51,95,163,282,281,10,7,12,10,2,4,18259,3598
84,Maryland,5053,7189,1556,2697,24,34,478,598,203,327,23,31,3,8,5,9,18238,4305
50,Maine,8486,8801,158,98,62,67,118,146,104,126,10,6,2,2,3,2,18191,2570
83,Alabama,5967,8558,1169,2043,46,35,64,85,70,122,12,11,1,2,1,1,18187,4234
82,Kentucky,7184,9747,340,552,23,19,49,66,74,95,9,8,2,2,1,2,18173,4200
70,Idaho,8207,8683,28,21,87,89,96,153,388,335,3,6,27,31,9,2,18165,3583
24,Hawaii,2996,2128,579,313,48,25,4789,4612,771,651,73,59,34,27,521,524,18150,1236
53,Maine,8393,8960,110,94,74,71,85,123,97,99,6,10,1,9,4,1,18137,2723
19,New Hampshire,7833,7952,282,245,28,30,378,360,482,429,42,33,12,15,6,8,18135,999
28,New Hampshire,8108,7575,282,212,35,28,399,384,498,474,68,41,14,9,3,5,18135,1458
76,Kansas,7488,8884,299,389,54,67,121,186,258,306,8,7,7,11,4,2,18091,3893
50,Hawaii,2396,1954,252,141,16,12,5742,6149,334,321,18,17,11,12,317,376,18068,2562
77,Kansas,7444,8946,273,363,34,68,123,154,236,322,7,4,6,6,1,5,17992,3944
49,Maine,8449,8587,161,122,69,69,129,169,99,105,6,10,2,6,2,0,17985,2519
78,Nevada,6376,6606,488,638,65,81,772,1069,770,917,14,28,19,26,18,19,17906,4007
30,New Hampshire,8105,7392,277,216,26,27,420,374,471,432,56,36,19,14,9,6,17880,1560
1,West Virginia,8278,7804,555,522,8,11,114,72,216,195,28,29,4,9,2,2,17849,100
73,Idaho,8329,8482,32,25,75,92,78,100,303,286,5,2,11,11,3,8,17842,3736
78,Iowa,7709,9467,102,110,14,16,79,102,114,115,1,3,1,6,1,0,17840,3994
29,New Hampshire,8004,7504,260,178,31,25,399,360,478,427,68,40,27,7,5,12,17825,1509
30,District of Columbia,4263,4520,3228,2919,24,23,421,649,754,690,129,108,35,22,25,15,17825,1539
7,Hawaii,1958,1774,276,272,15,17,4931,4427,652,639,95,94,25,33,1317,1274,17799,369
82,Louisiana,5468,7496,1488,2513,51,53,94,112,171,265,10,30,4,9,2,0,17766,4201
69,Maine,8181,9171,60,36,51,43,55,72,42,44,0,0,1,4,1,2,17763,3539
29,District of Columbia,4020,4551,2928,3349,25,23,471,648,631,714,134,135,37,18,16,16,17716,1488
61,Hawaii,2584,2292,177,88,19,24,5476,5988,242,260,8,16,16,17,214,264,17685,3123
23,Hawaii,2942,2094,548,287,41,22,4587,4537,795,611,62,50,21,13,559,513,17682,1185
41,Hawaii,2384,2013,316,187,33,15,5284,5528,522,445,32,35,23,25,405,434,17681,2103
27,New Hampshire,8022,7348,288,223,32,33,354,355,461,419,61,42,23,4,2,8,17675,1407
57,Hawaii,2396,2101,200,105,18,21,5562,6177,264,261,19,13,18,8,229,281,17673,2919
19,Rhode Island,5671,6123,731,732,41,35,425,536,1328,1286,290,266,55,66,30,35,17650,1009
59,Hawaii,2592,2282,163,93,19,24,5449,5961,232,247,11,16,17,17,221,303,17647,3021
63,Hawaii,2670,2559,131,81,26,30,5357,5936,212,212,8,11,12,20,166,211,17642,3225
58,Hawaii,2507,2225,188,115,22,29,5566,5903,254,277,9,17,20,5,231,271,17639,2970
62,Hawaii,2537,2456,161,88,23,26,5412,6047,200,220,8,17,14,16,174,213,17612,3174
6,Hawaii,1931,1884,278,277,12,12,4783,4441,692,589,75,77,28,32,1358,1140,17609,318
52,Maine,8132,8616,149,93,69,67,102,144,97,104,7,8,2,10,3,2,17605,2672
4,Hawaii,1915,1820,331,294,11,17,4838,4359,730,658,81,95,14,26,1245,1161,17595,216
31,New Hampshire,7834,7372,268,165,26,19,430,419,478,427,66,40,21,10,9,9,17593,1611
71,Nebraska,7744,8442,219,301,41,51,106,142,246,254,5,8,13,7,1,1,17581,3649
51,Maine,8205,8531,143,91,57,65,109,130,105,85,11,5,3,10,1,2,17553,2621
71,Idaho,7982,8402,32,25,91,90,89,109,349,337,4,2,10,21,2,5,17550,3634
67,New Hampshire,8221,8607,48,75,22,32,123,174,82,96,13,14,4,5,2,2,17520,3447
9,Hawaii,1835,1786,279,254,12,13,4778,4479,660,626,62,92,24,34,1370,1210,17514,471
22,Hawaii,3034,1831,549,327,44,33,4656,4440,788,535,99,58,39,13,561,507,17514,1134
55,Hawaii,2308,1952,203,107,22,21,5540,6172,289,259,13,11,17,16,265,290,17485,2817
0,West Virginia,8047,7685,552,518,12,12,94,80,197,189,18,19,8,6,5,5,17447,49
64,Hawaii,2463,2567,140,79,15,22,5305,5976,225,215,10,4,10,15,166,228,17440,3276
32,New Hampshire,7674,7379,241,170,37,16,433,448,484,405,50,53,13,15,12,5,17435,1662
65,Hawaii,2609,2597,125,75,23,14,5281,5914,219,178,12,9,20,10,158,191,17435,3327
56,Hawaii,2322,2127,192,104,17,15,5421,6104,289,251,9,11,17,15,258,278,17430,2868
33,New Hampshire,7729,7374,191,188,29,20,413,451,483,401,35,46,14,20,8,3,17405,1713
8,Hawaii,1845,1780,295,278,17,16,4718,4549,643,629,90,65,15,26,1193,1243,17402,420
80,Connecticut,6206,8226,477,822,16,17,241,252,379,610,28,55,16,12,10,8,17375,4087
21,Hawaii,3073,1782,546,328,51,26,4522,4346,824,560,67,37,25,28,600,548,17363,1083
34,New Hampshire,7654,7410,178,161,36,23,450,464,447,401,34,46,17,5,5,5,17336,1764
26,New Hampshire,7825,7225,273,189,24,30,377,352,482,429,50,40,12,14,3,7,17332,1356
48,New Hampshire,7611,8026,186,113,27,18,297,358,280,286,65,28,17,10,5,2,17329,2478
35,New Hampshire,7555,7370,206,180,32,30,402,470,541,389,45,36,14,17,7,10,17304,1815
22,New Hampshire,7706,7416,253,214,29,41,391,323,424,345,61,34,14,13,12,8,17284,1152
72,Idaho,7922,8202,31,18,91,88,96,119,320,320,7,2,11,12,1,6,17246,3685
31,District of Columbia,4254,4326,2703,2977,23,19,430,677,739,720,138,139,27,26,28,19,17245,1590
5,Hawaii,1935,1833,303,272,13,13,4682,4385,645,625,93,71,24,16,1229,1092,17231,267
28,District of Columbia,3877,4283,2862,3300,17,21,409,655,693,743,124,150,29,22,16,15,17216,1437
18,New Hampshire,7475,7519,242,252,24,31,323,307,480,387,30,36,14,12,8,8,17148,948
70,Maine,7953,8758,45,30,50,48,57,90,47,45,2,5,1,1,1,1,17134,3590
49,Hawaii,2246,1711,241,134,25,26,5355,5911,373,316,23,20,19,21,309,345,17075,2511
81,Oklahoma,6372,8309,323,468,381,578,109,119,163,207,6,3,6,8,1,4,17057,4168
73,Maine,8074,8653,29,27,36,42,36,61,27,44,1,5,1,2,2,1,17041,3743
73,Nebraska,7440,8357,162,233,46,53,69,113,233,243,8,9,6,7,1,3,16983,3751
66,Hawaii,2606,2514,126,70,40,28,5047,5763,171,201,18,13,11,9,159,192,16968,3378
82,Oregon,6830,8735,79,105,64,93,236,326,205,262,3,3,3,13,4,3,16964,4220
42,Hawaii,2249,1897,324,170,25,20,5087,5401,489,399,23,20,22,21,399,415,16961,2154
29,Maine,7892,7662,264,173,73,84,178,170,225,169,14,13,7,9,5,3,16941,1499
3,Hawaii,1825,1668,283,287,13,12,4738,4186,645,665,83,87,24,12,1241,1171,16940,165
30,Maine,7767,7882,230,169,62,83,160,161,174,172,14,24,13,4,2,4,16921,1550
32,District of Columbia,4220,4384,2305,2869,34,26,473,668,788,795,126,115,38,23,30,18,16912,1641
84,South Carolina,5599,7661,1128,2049,23,31,70,123,80,132,7,0,1,0,1,1,16906,4325
67,Hawaii,2700,2588,107,51,16,23,4959,5763,176,187,13,13,10,15,124,156,16901,3429
25,New Hampshire,7692,6977,214,173,26,26,374,375,488,394,70,27,9,14,13,10,16882,1305
31,Maine,7745,7835,230,167,74,59,135,202,168,180,14,12,8,10,2,7,16848,1601
2,Hawaii,1763,1660,306,301,12,12,4563,4281,680,693,96,93,20,22,1203,1128,16833,114
79,Arkansas,6530,8331,543,906,55,45,62,83,119,127,7,2,2,2,0,2,16816,4033
71,Maine,7871,8576,34,23,37,47,41,75,34,47,5,4,4,1,1,1,16801,3641
48,Maine,7688,8154,171,117,68,61,110,158,118,112,7,12,4,3,4,4,16791,2468
20,Rhode Island,5530,5693,700,704,34,43,394,519,1195,1235,294,282,51,52,33,28,16787,1060
68,New Hampshire,7782,8332,73,44,27,27,131,158,84,97,12,6,3,3,1,1,16781,3498
84,Alabama,5400,7953,1020,1990,36,45,56,87,67,96,8,6,0,2,0,3,16769,4285
34,Maine,7676,7768,194,203,71,71,132,182,196,175,18,10,7,6,5,2,16716,1754
72,Maine,7877,8465,47,27,37,39,28,64,44,35,0,2,2,1,0,2,16670,3692
37,New Hampshire,7244,7243,219,145,22,22,397,406,418,375,59,50,23,12,11,9,16655,1917
32,Maine,7708,7648,213,174,70,80,152,167,210,174,17,14,5,8,4,1,16645,1652
51,Hawaii,2087,1784,244,118,18,9,5268,5828,288,250,19,16,27,18,303,352,16629,2613
28,Maine,7679,7508,287,185,76,77,162,177,220,177,15,16,7,11,3,5,16605,1448
72,Nebraska,7321,8042,190,268,42,55,81,118,231,212,8,7,10,8,2,4,16599,3700
43,Hawaii,2169,1821,289,157,21,24,5016,5326,436,429,32,25,24,22,376,400,16567,2205
79,Iowa,7090,8889,95,115,11,20,60,91,88,97,2,1,1,4,0,3,16567,4045
24,New Hampshire,7461,6931,234,177,25,24,377,322,485,375,86,31,10,13,6,6,16563,1254
38,New Hampshire,7326,7040,198,148,26,36,352,406,443,384,65,38,11,19,11,8,16511,1968
35,Maine,7552,7684,220,167,74,72,118,164,206,196,16,6,12,5,4,6,16502,1805
74,New Mexico,4656,5027,130,92,371,547,81,145,2343,2840,20,25,78,80,11,16,16462,3806
1,Hawaii,1779,1711,298,307,13,14,4540,4301,653,684,77,81,28,22,978,942,16428,63
20,Hawaii,2748,1637,527,286,36,20,4418,4214,706,530,66,38,31,15,583,543,16398,1032
83,Colorado,5869,7718,177,272,29,40,216,270,745,975,12,10,21,28,3,11,16396,4239
39,New Hampshire,7185,7173,181,112,23,23,390,430,382,362,62,33,6,7,7,7,16383,2019
40,New Hampshire,7197,7193,202,135,20,24,323,386,412,367,54,30,9,6,12,8,16378,2070
54,Hawaii,2080,1805,209,140,29,18,5218,5712,262,225,15,12,15,19,268,313,16340,2766
78,Mississippi,5452,6672,1524,2336,19,25,42,78,64,76,18,21,1,4,1,0,16333,4003
40,Maine,7462,7586,206,155,60,65,131,230,202,159,14,7,21,18,2,2,16320,2060
33,Maine,7476,7499,187,218,79,77,156,157,235,182,19,10,11,4,5,2,16317,1703
45,Hawaii,2053,1764,261,139,21,20,5103,5415,419,345,21,20,8,18,347,363,16317,2307
48,Hawaii,2042,1651,230,130,21,11,5159,5629,372,305,17,19,30,22,305,332,16275,2460
27,Maine,7565,7374,270,162,86,82,127,146,191,183,25,19,10,15,2,2,16259,1397
0,Hawaii,1862,1790,324,310,20,19,4640,4414,584,591,64,59,29,29,788,721,16244,12
52,Hawaii,2088,1747,208,104,13,10,5041,5863,274,263,21,12,22,16,276,285,16243,2664
36,New Hampshire,7139,7034,189,183,23,21,365,364,432,364,43,44,12,4,10,11,16238,1866
23,New Hampshire,7317,6839,225,194,19,27,360,293,414,379,58,39,15,10,13,5,16207,1203
17,New Hampshire,7245,6929,210,216,17,20,292,313,436,395,44,52,10,8,7,6,16200,897
75,New Mexico,4586,5044,107,107,385,538,80,136,2311,2679,17,23,76,62,13,16,16180,3857
68,Hawaii,2606,2495,95,68,13,10,4761,5414,181,190,7,8,13,17,123,156,16157,3480
10,Hawaii,1714,1615,214,263,14,17,4823,4575,520,522,65,62,15,13,908,809,16149,522
81,Connecticut,5714,7747,452,734,15,13,194,213,396,519,40,42,5,17,7,6,16114,4138
27,District of Columbia,3553,4200,2714,3090,18,12,381,557,634,640,110,113,27,28,15,18,16110,1386
38,Maine,7271,7633,203,145,56,62,153,218,161,143,13,14,15,2,2,6,16097,1958
44,Hawaii,2039,1792,212,133,26,23,4909,5310,435,379,35,32,21,24,335,357,16062,2256
53,Hawaii,2142,1743,199,129,22,15,5017,5636,285,231,12,11,19,21,259,304,16045,2715
12,Hawaii,1608,1521,275,248,14,16,4986,4747,486,490,58,61,17,20,768,707,16022,624
70,Hawaii,2680,2378,96,54,15,23,4690,5508,138,163,7,2,11,10,100,147,16022,3582
37,Maine,7172,7542,209,163,62,65,159,205,200,188,12,9,4,5,4,3,16002,1907
26,District of Columbia,3458,4293,2497,3117,22,30,371,553,619,708,108,115,26,27,13,14,15971,1335
16,New Hampshire,7058,6886,213,233,21,23,274,279,429,395,31,46,12,17,11,9,15937,846
39,Maine,7237,7456,204,150,62,66,150,215,206,145,9,5,9,8,9,5,15936,2009
26,Maine,7461,7118,266,188,87,97,117,158,188,170,28,13,7,12,2,4,15916,1346
46,Hawaii,1895,1642,243,143,27,19,4972,5512,368,357,20,21,24,14,282,366,15905,2358
30,Rhode Island,5258,4959,765,669,53,44,404,462,1273,1234,326,256,80,53,24,25,15885,1570
33,District of Columbia,4192,4068,2223,2685,21,18,434,590,676,663,87,103,25,25,14,23,15847,1692
47,New Hampshire,7021,7180,215,114,26,22,282,341,238,282,73,31,3,6,6,6,15846,2427
36,Maine,7268,7296,257,140,64,84,168,167,197,157,16,12,5,4,5,4,15844,1856
21,Rhode Island,5289,5185,657,680,39,52,387,452,1227,1143,283,275,49,49,34,32,15833,1111
